co_pcdt,co_cnes_estabelecimento,qt_dispensacao,qt_cns_paciente,nu_competencia_min,nu_competencia_max
37,3542734,306,8,200802,201906
37,3554503,12582,217,200906,201906
37,3653404,988,26,200801,201906
37,3781658,2009,48,200801,201906
37,3846393,529,11,200801,201906
37,3890538,2211,47,200801,201906
37,3933822,31,3,201311,201703
37,4013581,421,27,200801,201902
37,4016017,619,29,200801,201906
37,4036220,196,6,201304,201905
37,4046374,10198,219,200801,201905
37,4069463,311,21,200801,201406
37,5118484,204,11,200802,201906
37,5188628,201,8,201304,201906
37,5450616,1231,24,200801,201906
37,5604613,2114,45,200802,201906
37,5823234,301,6,200806,201905
37,5968607,1372,29,200810,201906
37,6009492,523,13,200810,201906
37,6018599,561,32,200810,201906
37,6047904,5,1,201809,201905
37,6055117,823,16,200812,201906
37,6059465,63,1,201310,201906
37,6059538,158,3,201310,201906
37,6352782,133,13,201001,201906
37,6461425,49,1,201406,201906
37,6471188,1580,66,201012,201906
37,6544290,287,5,201009,201906
37,6757634,1263,59,201107,201906
37,6926967,920,33,201204,201906
37,7043260,188,5,201310,201906
37,7472935,38,1,201405,201810
37,7661568,539,26,201503,201906
37,8004714,31,4,201704,201808
37,8006431,156,5,200811,201906
37,9317368,91,7,201711,201906
37,9734872,16,12,201905,201906
37,9784438,1,1,201906,201906
38,3441,7752,102,200801,201906
38,3816,285,45,201807,201905
38,4065,39049,831,200801,201904
38,7609,6,3,201704,201810
38,21806,4526,65,200801,201906
38,2016338,458,23,200803,201906
38,2043955,107,8,200810,201906
38,2044412,168,6,200901,201801
38,2051753,465,50,200809,201906
38,2054434,674,12,200801,201906
38,2058502,83,26,200801,201008
38,2068966,16225,449,200801,201008
38,2068974,26,3,200807,200907
38,2071339,5118,54,200801,201906
38,2076802,506,23,200801,201906
38,2078015,488,77,200801,201006
38,2081695,13,3,200804,200809
38,2088940,22996,177,200801,201906
38,2091542,5,1,200806,200901
38,2092107,15,3,200806,200912
38,2092360,780,25,200804,201906
38,2092603,814,19,200810,201906
38,2092751,3,1,200805,200807
38,2092999,326,14,200802,201906
38,2179067,658,11,201107,201905
38,2179113,699,9,200802,201906
38,2194406,1597,23,201003,201906
38,2198290,1800,16,201003,201906
38,2228505,186,3,200801,201906
38,2234351,223,3,200801,201906
38,2236281,874,17,200801,201906
38,2244055,816,29,200801,201906
38,2246597,1537,35,200801,201906
38,2249456,1014,17,200801,201905
38,2251981,913,19,200801,201906
38,2257343,786,23,200801,201906
38,2259745,755,14,200801,201906
38,2261960,426,8,200801,201906
38,2263777,344,7,200802,201906
38,2265745,556,14,200801,201906
38,2332981,4897,150,200801,201307
38,2336766,16696,146,200801,201906
38,2407418,43601,374,200801,201906
38,2448467,29,4,200801,201507
38,2466120,115,13,200801,201105
38,2493845,2,2,201003,201003
38,2494892,136,14,200801,201906
38,2497654,120,27,200801,201106
38,2526867,8065,262,201304,201906
38,2531496,1512,47,200802,201906
38,2557258,634,15,201105,201906
38,2561492,2,1,201104,201106
38,2563681,5895,120,200801,201303
38,2569043,66,6,200908,201906
38,2571536,551,9,200801,201906
38,2576546,1325,16,201105,201906
38,2582473,814,11,201009,201906
38,2583879,1984,29,201105,201906
38,2589885,7,2,201004,201011
38,2590441,1478,29,200801,201906
38,2649349,920,10,200801,201906
38,2686864,1727,20,201105,201906
38,2688689,7,2,200801,200801
38,2719991,4912,64,200801,201906
38,2747863,215,10,200909,201906
38,2749769,5982,183,200801,201906
38,2767449,397,7,200801,201903
38,2767457,2260,30,201007,201906
38,2767465,515,6,201007,201906
38,2767473,493,9,201003,201906
38,2767481,1798,59,200801,201906
38,2768259,1550,26,200806,201906
38,2768267,16,2,201711,201905
38,2768275,1679,19,201006,201906
38,2768399,1237,24,201003,201906
38,2768402,799,22,201008,201906
38,2768410,16874,571,200801,201906
38,2768429,1416,17,201003,201903
38,2768437,1154,15,201201,201906
38,2768445,1444,15,201003,201906
38,2768453,935,10,201003,201906
38,2768461,3911,30,200801,201906
38,2768488,993,8,201004,201906
38,2768496,18,1,201601,201905
38,2768518,1605,23,200801,201906
38,2768526,1261,9,201007,201906
38,2768534,947,12,201003,201906
38,2774526,2361,28,201103,201906
38,2774593,306,3,201106,201906
38,2777606,4200,68,200801,201906
38,2781948,524,5,201106,201906
38,2781964,257,2,201106,201906
38,2781972,659,7,201106,201906
38,2783746,1787,25,201105,201906
38,2784432,15160,162,201105,201906
38,2785250,3235,99,200801,201101
38,2786214,3062,59,200801,201906
38,2792354,259,9,200802,201906
38,2792907,13049,303,200801,201906
38,2793229,671,10,200801,201906
38,2794187,18,1,201209,201407
38,2802929,227,8,201105,201906
38,2816741,11775,123,200801,201906
38,2818256,905,25,200801,201903
38,3302350,5,1,201206,201212
38,3339637,57,2,201609,201801
38,3469972,14281,146,200801,201906
38,3503038,3,1,200802,200804
38,3542734,58,4,201112,201901
38,3554473,25862,555,201003,201508
38,3554481,18571,209,201203,201906
38,3554503,75,12,200906,201801
38,3554538,351,35,200912,201906
38,3653404,37,5,200801,201906
38,3781658,476,8,200801,201906
38,3846393,2493,32,200801,201906
38,3890538,325,17,200802,201906
38,3933822,14,2,201010,201805
38,4013581,2648,64,200801,201906
38,4016017,4797,76,200801,201906
38,4036220,2065,22,200801,201906
38,4046374,45871,445,200801,201905
38,4053400,1185,10,201105,201906
38,4054016,2187,24,201104,201906
38,4056795,1575,18,201106,201906
38,4057198,904,13,201105,201906
38,4069463,4526,122,200801,201906
38,5118484,395,7,200801,201807
38,5188628,455,6,201008,201906
38,5246652,623,4,201005,201906
38,5450616,1263,37,200802,201906
38,5604613,7768,173,200804,201906
38,5823234,249,3,201301,201906
38,5823390,8,1,201603,201703
38,5968607,703,24,200810,201906
38,6009492,39,2,201405,201901
38,6018599,25216,309,200810,201906
38,6022219,64,1,201512,201905
38,6047904,34,3,201602,201802
38,6055117,177,10,200901,201702
38,6471188,15037,190,201012,201906
38,6503829,17161,538,201006,201906
38,6544290,217,8,201008,201906
38,6557961,84,19,201008,201906
38,6565271,926,18,201110,201906
38,6578640,31543,248,201011,201906
38,6694950,6,1,201707,201708
38,6757634,11,1,201502,201604
38,6926967,5233,84,201202,201906
38,7296983,11414,232,201310,201906
38,7661568,12,3,201503,201906
38,8002266,1518,10,201105,201906
38,8003041,1661,17,201105,201906
38,8004714,23,1,201711,201905
38,8006431,387,8,200802,201906
38,9317368,427,14,201711,201906
38,9734872,13,6,201905,201906
39,7609,44207,3041,201603,201809
39,21806,124262,3641,201408,201906
39,2016338,5833,474,201409,201906
39,2043955,532407,11966,201308,201906
39,2044412,113865,3499,201405,201906
39,2051753,346429,7938,201312,201906
39,2054434,74043,3806,201308,201906
39,2071339,52401,1975,201403,201906
39,2076802,406300,6496,201406,201906
39,2088940,412556,7663,201308,201906
39,2092360,66699,2779,201308,201906
39,2092603,113562,2052,201308,201906
39,2092999,410364,7210,201308,201906
39,2228505,555,58,201406,201906
39,2234351,1801,120,201406,201906
39,2236281,1999,141,201406,201906
39,2244055,837,86,201406,201906
39,2246597,1430,126,201406,201906
39,2249456,304,24,201406,201905
39,2251981,2068,152,201507,201906
39,2257343,2515,204,201311,201906
39,2259745,1585,134,201406,201906
39,2261960,532,47,201406,201906
39,2263777,320,24,201406,201906
39,2265745,1660,142,201311,201906
39,2336766,214064,4506,201401,201906
39,2407418,204294,5845,201502,201906
39,2448467,26065,750,201309,201906
39,2466120,61682,2617,201308,201906
39,2494892,27750,826,201501,201906
39,2526867,50314,5420,201504,201906
39,2532174,31915,881,201308,201906
39,2569043,61229,1292,201309,201906
39,2589885,181,71,201903,201906
39,2602164,239,29,201808,201905
39,2649349,1556,80,201503,201906
39,2719991,41011,10854,201903,201906
39,2747863,114464,7522,201405,201906
39,2749769,926941,21034,201308,201906
39,2777606,15442,646,201406,201906
39,2786214,3667,356,201406,201906
39,2792354,160987,3951,201401,201906
39,2792907,22475,1667,201406,201906
39,2793229,2435,185,201406,201906
39,2794179,4,1,201903,201906
39,2816237,59,17,201807,201811
39,2816741,32115,741,201406,201906
39,2818256,2604,223,201406,201903
39,3339637,4305,175,201404,201801
39,3469972,100436,2540,201309,201906
39,3503038,1768,51,201402,201801
39,3542734,173,14,201504,201906
39,3554481,58450,2387,201403,201906
39,3554503,137592,3733,201403,201906
39,3554538,1835232,31757,201308,201906
39,3653404,247268,5550,201308,201906
39,3781658,154104,3455,201312,201906
39,3846393,112475,4353,201407,201906
39,3890538,211383,5153,201311,201906
39,3933822,161496,4274,201401,201906
39,4013581,9,1,201503,201602
39,4021398,5858,296,201510,201906
39,4022335,562,126,201808,201905
39,4025717,123,27,201807,201904
39,4027744,963,193,201808,201905
39,4028163,4,2,201902,201903
39,4029089,36,5,201810,201904
39,4031954,5362,499,201807,201905
39,4036220,10,2,201506,201603
39,4046374,372,49,201807,201906
39,4069463,53982,3513,201308,201906
39,5118484,1727,139,201406,201906
39,5450616,342529,6169,201308,201906
39,5604613,82856,3147,201309,201906
39,5823226,780,29,201411,201906
39,5823234,691,18,201506,201906
39,5823390,277,17,201603,201906
39,5968607,357450,9545,201308,201906
39,6009492,228006,3528,201311,201906
39,6018599,116424,1639,201308,201906
39,6055117,267606,6768,201308,201906
39,6059465,51821,1126,201309,201906
39,6059538,5697,254,201309,201906
39,6352782,61050,1212,201312,201906
39,6461425,19788,707,201308,201906
39,6471188,419917,14218,201404,201906
39,6503829,324504,10979,201402,201906
39,6544290,342064,6036,201311,201906
39,6552323,121,26,201808,201903
39,6557961,65084,3201,201402,201906
39,6578640,24223,624,201408,201906
39,6582559,846,117,201808,201902
39,6606512,153,26,201809,201905
39,6631142,2020,244,201808,201905
39,6670725,629,83,201809,201905
39,6862802,14,4,201506,201604
39,6911927,8,1,201803,201805
39,6926967,45196,1162,201406,201906
39,7043260,89980,2566,201308,201906
39,7308965,5327,528,201504,201606
39,7472935,74741,2148,201405,201906
39,7654286,3,1,201512,201512
39,7661568,159797,3396,201503,201906
39,8006431,308,27,201407,201906
39,9317368,7304,261,201711,201906
39,9734872,115,65,201905,201906
39,9784438,729,279,201905,201906
40,21806,32,5,200801,201305
40,2016338,2,1,200804,200805
40,2043955,17,2,200810,201405
40,2051753,250,47,200801,201705
40,2058502,8,2,200908,201007
40,2068974,56,12,200801,200906
40,2076802,9,1,200801,200807
40,2078015,265,28,200801,201005
40,2088940,27,7,200804,201602
40,2091461,1,1,200801,200801
40,2092360,9,1,200809,200907
40,2092603,7,1,201302,201407
40,2092751,1,1,200801,200801
40,2092999,5,2,200811,201112
40,2407418,17,2,201005,201302
40,2497654,83,21,201002,201111
40,2526867,14,6,201311,201708
40,2531496,8,1,201004,201009
40,2557258,17,2,201206,201405
40,2563681,20,5,200801,200812
40,2583879,39,2,200801,201404
40,2589885,4,2,201005,201504
40,2590441,3,1,201308,201310
40,2749769,15,4,200802,200910
40,2767481,11,1,200903,201001
40,2768402,1,1,201104,201104
40,2768410,41,4,200801,201312
40,2768445,6,1,200902,200908
40,2768461,10,1,200801,200810
40,2768488,11,1,201006,201104
40,2779528,2,1,200911,200912
40,2781948,27,2,200907,201304
40,2781964,44,1,201012,201412
40,2783746,3,1,200801,200802
40,2784432,56,10,200810,201401
40,2786214,5,1,201311,201403
40,2792354,5,1,201109,201504
40,2794187,22,4,200804,201005
40,3542734,1,1,200801,200801
40,3554503,81,9,200906,201805
40,3653404,3,1,201106,201108
40,3781658,8,1,201102,201110
40,3846393,24,2,201404,201508
40,3890538,21,3,200804,200904
40,4013581,34,10,200801,201801
40,4057198,14,2,200903,201105
40,5450616,25,2,200905,201302
40,5604613,1,1,200803,200803
40,5823226,1,1,201305,201305
40,5968607,18,3,200901,201406
40,6009492,38,6,200906,201506
40,6047904,9,2,201408,201501
40,6323715,3,1,201111,201201
40,6503829,276,22,201006,201509
40,6544290,2,1,201506,201507
40,6557961,6,1,201008,201102
41,3441,2131,93,200908,201906
41,4073,19,7,201701,201806
41,7609,3407,306,201607,201905
41,11762,11,5,200801,200803
41,21806,2092,63,200801,201906
41,2016338,2172,109,200801,201906
41,2020645,13,4,201008,201111
41,2043955,2243,70,200812,201906
41,2044412,1909,46,200801,201906
41,2051753,4886,157,200801,201906
41,2054434,713,29,200802,201906
41,2058502,336,25,200801,201009
41,2066572,9,2,200802,200908
41,2068974,1102,107,200801,200907
41,2071339,1730,60,200801,201906
41,2076802,1376,46,200801,201906
41,2078015,7397,463,200801,201007
41,2081695,125,18,200801,200811
41,2088940,3668,100,200801,201906
41,2091461,993,104,200801,200907
41,2091542,125,20,200801,200907
41,2092107,5,2,200801,200811
41,2092360,1400,44,200801,201906
41,2092603,1004,24,200803,201906
41,2092751,33,6,200801,200809
41,2092999,3205,90,200801,201906
41,2179067,281,6,200801,201811
41,2179113,613,16,200901,201812
41,2194406,2566,76,200801,201811
41,2198290,1020,22,200801,201811
41,2228505,181,8,200801,201906
41,2234351,752,12,200801,201906
41,2236281,489,20,200808,201906
41,2244055,932,51,200801,201906
41,2246597,1295,38,200801,201906
41,2249456,622,14,200801,201905
41,2251981,607,13,200806,201906
41,2257343,486,18,200801,201906
41,2259745,1005,30,200803,201906
41,2261960,150,4,200801,201906
41,2263777,199,6,200805,201906
41,2265745,258,9,200806,201905
41,2332981,241,14,200801,201303
41,2333031,103,7,200805,201306
41,2336766,2188,153,201011,201906
41,2341042,3,1,201003,201005
41,2407418,12115,344,200801,201906
41,2414783,1,1,201905,201905
41,2448467,237,11,200807,201906
41,2466120,827,29,200901,201906
41,2469944,23,4,201810,201905
41,2494892,594,37,200803,201906
41,2497654,467,67,200808,201305
41,2499363,16,5,201206,201305
41,2526867,8139,498,201304,201906
41,2531496,2200,127,200802,201906
41,2532174,112,3,200801,201905
41,2557258,449,14,200807,201906
41,2557886,15,3,201807,201905
41,2561417,25,5,201010,201305
41,2561492,3449,227,200801,201305
41,2563681,1141,69,200801,201303
41,2569043,458,19,200801,201906
41,2571536,1183,42,200904,201906
41,2576546,1085,21,200801,201906
41,2582473,280,9,200808,201906
41,2583879,282,10,200909,201906
41,2588447,182,7,200801,201906
41,2589885,76,11,200804,201412
41,2590441,1480,49,200801,201906
41,2602148,51,13,201810,201905
41,2602164,26,5,201807,201905
41,2649349,352,19,200801,201901
41,2686864,1027,28,200802,201906
41,2716380,18,5,200807,200912
41,2719991,2664,99,200801,201906
41,2747863,2307,75,200801,201906
41,2749769,7714,269,200801,201906
41,2752700,1451,85,200801,201306
41,2767449,479,12,200801,201812
41,2767457,1968,64,200801,201811
41,2767465,393,13,200801,201811
41,2767473,188,5,201001,201812
41,2767481,1653,57,200801,201812
41,2768259,204,14,200801,201811
41,2768267,88,3,201105,201810
41,2768275,1464,49,200801,201811
41,2768399,2160,51,200801,201812
41,2768402,907,29,200801,201811
41,2768410,13754,398,200801,201811
41,2768429,688,23,200801,201811
41,2768437,278,12,200803,201811
41,2768445,437,14,200801,201811
41,2768453,586,16,200807,201812
41,2768461,703,20,200801,201811
41,2768488,699,14,200801,201906
41,2768496,10,3,200801,201810
41,2768518,503,19,200904,201811
41,2768526,1125,22,200801,201811
41,2768534,1173,32,200801,201812
41,2774526,996,33,200801,201906
41,2774593,132,5,200805,201906
41,2774909,2,1,201904,201905
41,2777606,2332,115,200802,201906
41,2779528,55,9,200810,201009
41,2781948,208,18,200801,201906
41,2781964,234,8,200801,201906
41,2781972,246,7,200801,201906
41,2783746,493,12,200807,201906
41,2784432,9696,278,200801,201906
41,2785250,1778,110,200801,201101
41,2786214,1381,54,200801,201906
41,2792354,683,29,200806,201906
41,2792907,10085,294,200801,201906
41,2793229,172,4,200906,201906
41,2794187,113,12,200809,201602
41,2802929,221,8,200801,201906
41,2816229,11,2,201809,201902
41,2816237,3,2,201904,201905
41,2816725,7,1,201808,201905
41,2816741,10516,298,200801,201906
41,2818256,651,28,200801,201903
41,2824655,21,5,201808,201905
41,3010139,19,4,201812,201905
41,3286967,17,4,201007,201212
41,3289761,23,1,201203,201408
41,3302350,3,2,200809,200812
41,3339637,77,9,201304,201801
41,3469972,1990,132,200801,201906
41,3503038,5277,177,200801,201801
41,3542734,1344,45,200801,201906
41,3554481,10421,312,200906,201906
41,3554503,8315,315,200906,201906
41,3554538,4739,178,200906,201906
41,3629848,19,5,201109,201303
41,3653404,1646,54,200801,201906
41,3781658,2535,93,200801,201906
41,3846393,2112,51,200801,201906
41,3890538,1396,67,200801,201906
41,3933822,366,18,200801,201906
41,4013581,2184,150,200801,201906
41,4016017,2152,129,200801,201906
41,4021312,48,8,201710,201905
41,4021398,89,4,201508,201906
41,4022335,2,1,201903,201904
41,4023013,3,1,201810,201905
41,4025717,1,1,201905,201905
41,4026918,15,3,201807,201905
41,4027744,23,6,201808,201905
41,4028066,71,14,201807,201905
41,4031954,18,3,201809,201905
41,4033663,32,7,201809,201905
41,4036220,690,18,200902,201812
41,4046374,23819,786,200801,201906
41,4053400,320,10,200802,201906
41,4054016,3320,105,200801,201906
41,4056795,140,13,201206,201906
41,4057198,382,13,200801,201906
41,4069463,1377,104,200809,201906
41,5118484,312,17,200804,201906
41,5188628,35,3,201307,201810
41,5246652,52,4,200804,201811
41,5450616,1617,45,200801,201906
41,5604613,1092,40,200802,201906
41,5823226,67,4,201305,201902
41,5823234,195,9,200807,201901
41,5968607,3501,112,200810,201906
41,6009492,1846,60,200810,201906
41,6011063,98,7,201304,201906
41,6014941,16,3,201310,201905
41,6018599,4443,140,200810,201906
41,6022219,58,6,201406,201906
41,6022383,149,8,201210,201906
41,6047904,125,13,201206,201906
41,6055117,1006,44,200811,201906
41,6059465,333,10,200812,201906
41,6059538,156,5,201206,201906
41,6214266,2,1,201703,201705
41,6323715,21,7,201102,201201
41,6352782,516,17,201010,201906
41,6400361,18,3,201108,201210
41,6423094,77,5,201402,201906
41,6461425,44,2,201505,201906
41,6471188,5146,220,201012,201906
41,6503829,27201,933,201005,201906
