"co_pcdt","nu_ano_competencia","sg_procedimento","sg_procedimento_outros","qt_cns_paciente","qt_dispensacao","qt_cns_paciente_total","qt_dispensacao_total","qt_cns_paciente_percentual","qt_dispensacao_percentual"
7,2019,CICLOSP25,CICLOSP25,23,86,156,551,15,16
7,2019,CICLOSP50,CICLOSP50,42,170,156,551,27,31
7,2019,IMUN50,IMUN50,14,35,156,551,9,6
8,2008,CICLOSP100,CICLOSP100,1,1,2,2,50,50
8,2008,CICLOSP25,CICLOSP25,1,1,2,2,50,50
8,2010,ADAL40,ADAL40,391,1350,1258,3969,31,34
8,2010,ETAN25,ETAN25,136,380,1258,3969,11,10
8,2010,ETAN50,ETAN50,223,729,1258,3969,18,18
8,2010,INFL1010,INFL1010,252,670,1258,3969,20,17
8,2010,LEFL20,LEFL20,77,275,1258,3969,6,7
8,2010,METO25,METO25,99,302,1258,3969,8,8
8,2010,SULF500,SULF500,37,134,1258,3969,3,3
8,2011,ADAL40,ADAL40,1372,8299,4122,22441,33,37
8,2011,ETAN25,ETAN25,402,1734,4122,22441,10,8
8,2011,ETAN50,ETAN50,965,5221,4122,22441,23,23
8,2011,INFL1010,INFL1010,553,2917,4122,22441,13,13
8,2011,LEFL20,LEFL20,264,1388,4122,22441,6,6
8,2011,METO25,METO25,318,1676,4122,22441,8,7
8,2011,METO252,METO252,95,411,4122,22441,2,2
8,2012,ADAL40,ADAL40,2704,17814,7269,43882,37,41
8,2012,ETAN25,ETAN25,467,2270,7269,43882,6,5
8,2012,ETAN50,ETAN50,1805,11922,7269,43882,25,27
8,2012,INFL1010,INFL1010,745,3399,7269,43882,10,8
8,2012,LEFL20,LEFL20,534,3178,7269,43882,7,7
8,2012,METO25,METO25,577,3025,7269,43882,8,7
8,2012,METO252,METO252,232,1178,7269,43882,3,3
8,2013,ADAL40,ADAL40,3925,27362,10150,63738,39,43
8,2013,ETAN25,ETAN25,479,2564,10150,63738,5,4
8,2013,ETAN50,ETAN50,2574,17450,10150,63738,25,27
8,2013,INFL1010,INFL1010,989,4529,10150,63738,10,7
8,2013,LEFL20,LEFL20,706,4124,10150,63738,7,6
8,2013,METO25,METO25,816,4247,10150,63738,8,7
8,2013,METO252,METO252,378,1922,10150,63738,4,3
8,2014,ADAL40,ADAL40,5006,38259,12853,89162,39,43
8,2014,ETAN25,ETAN25,528,2817,12853,89162,4,3
8,2014,ETAN50,ETAN50,3200,23625,12853,89162,25,26
8,2014,INFL1010,INFL1010,1263,6791,12853,89162,10,8
8,2014,LEFL20,LEFL20,839,5941,12853,89162,7,7
8,2014,METO25,METO25,1147,6739,12853,89162,9,8
8,2014,METO252,METO252,480,2761,12853,89162,4,3
8,2015,ADAL40,ADAL40,6272,48624,15578,111324,40,44
8,2015,ETAN25,ETAN25,398,2231,15578,111324,3,2
8,2015,ETAN50,ETAN50,3824,29744,15578,111324,25,27
8,2015,INFL1010,INFL1010,1522,8570,15578,111324,10,8
8,2015,LEFL20,LEFL20,993,7048,15578,111324,6,6
8,2015,METO25,METO25,1541,9520,15578,111324,10,9
8,2015,METO252,METO252,572,3089,15578,111324,4,3
8,2016,ADAL40,ADAL40,7390,59930,17862,132220,41,45
8,2016,ETAN25,ETAN25,311,2127,17862,132220,2,2
8,2016,ETAN50,ETAN50,4383,34832,17862,132220,25,26
8,2016,INFL1010,INFL1010,1694,9002,17862,132220,9,7
8,2016,LEFL20,LEFL20,1101,8353,17862,132220,6,6
8,2016,METO25,METO25,1957,12286,17862,132220,11,9
8,2016,METO252,METO252,504,2663,17862,132220,3,2
8,2017,ADAL40,ADAL40,8642,71928,20608,156837,42,46
8,2017,ETAN25,ETAN25,338,2188,20608,156837,2,1
8,2017,ETAN50,ETAN50,4794,39686,20608,156837,23,25
8,2017,INFL1010,INFL1010,1757,9346,20608,156837,9,6
8,2017,LEFL20,LEFL20,1317,10603,20608,156837,6,7
8,2017,METO25,METO25,2410,15653,20608,156837,12,10
8,2017,METO252,METO252,634,3832,20608,156837,3,2
8,2018,ADAL40,ADAL40,9627,80725,22980,173762,42,46
8,2018,ETAN50,ETAN50,4763,38129,22980,173762,21,22
8,2018,GOLI50,GOLI50,499,3270,22980,173762,2,2
8,2018,INFL1010,INFL1010,1807,10493,22980,173762,8,6
8,2018,LEFL20,LEFL20,1539,12129,22980,173762,7,7
8,2018,METO25,METO25,2857,18548,22980,173762,12,11
8,2018,METO252,METO252,732,3821,22980,173762,3,2
8,2019,ADAL40,ADAL40,8910,42063,20748,90804,43,46
8,2019,ETAN50,ETAN50,3889,18039,20748,90804,19,20
8,2019,GOLI50,GOLI50,610,2690,20748,90804,3,3
8,2019,INFL1010,INFL1010,1541,4727,20748,90804,7,5
8,2019,LEFL20,LEFL20,1376,6362,20748,90804,7,7
8,2019,METO25,METO25,2634,11068,20748,90804,13,12
8,2019,METO252,METO252,572,1818,20748,90804,3,2
9,2008,SULF500,SULF500,87,453,87,453,100,100
9,2009,SULF500,SULF500,91,572,91,572,100,100
9,2010,SULF500,SULF500,85,508,86,509,99,100
9,2010,,,1,1,86,509,1,0
9,2011,SULF500,SULF500,80,414,80,414,100,100
9,2012,SULF500,SULF500,76,403,76,403,100,100
9,2013,SULF500,SULF500,64,312,64,312,100,100
9,2014,SULF500,SULF500,64,367,64,367,100,100
9,2015,SULF500,SULF500,67,356,67,356,100,100
9,2016,SULF500,SULF500,66,296,66,296,100,100
9,2017,SULF500,SULF500,79,336,79,336,100,100
9,2018,SULF500,SULF500,81,411,81,411,100,100
9,2019,SULF500,SULF500,62,166,62,166,100,100
10,2008,ADAL40,ADAL40,5094,31129,65981,442900,8,7
10,2008,CLOR150,CLOR150,4206,28467,65981,442900,6,6
10,2008,ETAN25,ETAN25,3041,17428,65981,442900,5,4
10,2008,HIDR400,HIDR400,8027,58141,65981,442900,12,13
10,2008,INFL1010,INFL1010,5022,27076,65981,442900,8,6
10,2008,LEFL20,LEFL20,30892,225169,65981,442900,47,51
10,2008,SULF500,SULF500,4331,28533,65981,442900,7,6
10,2009,ADAL40,ADAL40,8232,62189,79004,571254,10,11
10,2009,CLOR150,CLOR150,4509,33427,79004,571254,6,6
10,2009,ETAN25,ETAN25,4670,32632,79004,571254,6,6
10,2009,HIDR400,HIDR400,10501,76700,79004,571254,13,13
10,2009,INFL1010,INFL1010,5137,29264,79004,571254,7,5
10,2009,LEFL20,LEFL20,35026,271178,79004,571254,44,47
10,2009,SULF500,SULF500,4360,31133,79004,571254,6,5
10,2010,ADAL40,ADAL40,11325,83953,102301,685325,11,12
10,2010,ETAN25,ETAN25,5112,29136,102301,685325,5,4
10,2010,HIDR400,HIDR400,12544,83326,102301,685325,12,12
10,2010,INFL1010,INFL1010,5279,27424,102301,685325,5,4
10,2010,LEFL20,LEFL20,38858,296554,102301,685325,38,43
10,2010,METO25,METO25,9708,46148,102301,685325,9,7
10,2010,METO252,METO252,4688,25527,102301,685325,5,4
10,2011,ADAL40,ADAL40,14401,112080,123186,869879,12,13
10,2011,ETAN50,ETAN50,8495,56437,123186,869879,7,6
10,2011,HIDR400,HIDR400,14855,99454,123186,869879,12,11
10,2011,INFL1010,INFL1010,5237,31623,123186,869879,4,4
10,2011,LEFL20,LEFL20,44967,342583,123186,869879,37,39
10,2011,METO25,METO25,15887,100769,123186,869879,13,12
10,2011,METO252,METO252,5544,34088,123186,869879,5,4
10,2012,ADAL40,ADAL40,17703,138115,140351,1026316,13,13
10,2012,ETAN50,ETAN50,11628,87321,140351,1026316,8,9
10,2012,HIDR400,HIDR400,16590,113722,140351,1026316,12,11
10,2012,INFL1010,INFL1010,4820,28260,140351,1026316,3,3
10,2012,LEFL20,LEFL20,49771,396137,140351,1026316,35,39
10,2012,METO25,METO25,20677,132888,140351,1026316,15,13
10,2012,METO252,METO252,6575,42420,140351,1026316,5,4
10,2013,ADAL40,ADAL40,19896,157675,158298,1133092,13,14
10,2013,ETAN50,ETAN50,13933,108071,158298,1133092,9,10
10,2013,HIDR400,HIDR400,18915,125590,158298,1133092,12,11
10,2013,INFL1010,INFL1010,4643,26948,158298,1133092,3,2
10,2013,LEFL20,LEFL20,53886,421720,158298,1133092,34,37
10,2013,METO25,METO25,25931,163559,158298,1133092,16,14
10,2013,METO252,METO252,7292,45826,158298,1133092,5,4
10,2014,ADAL40,ADAL40,20880,173521,176845,1317157,12,13
10,2014,ETAN50,ETAN50,15587,126865,176845,1317157,9,10
10,2014,HIDR400,HIDR400,20451,141433,176845,1317157,12,11
10,2014,LEFL20,LEFL20,56465,469474,176845,1317157,32,36
10,2014,METO25,METO25,30807,200165,176845,1317157,17,15
10,2014,METO252,METO252,7649,49334,176845,1317157,4,4
10,2014,SULF500,SULF500,4676,35271,176845,1317157,3,3
10,2015,ADAL40,ADAL40,21774,185441,190230,1441525,11,13
10,2015,ETAN50,ETAN50,17030,142724,190230,1441525,9,10
10,2015,GOLI50,GOLI50,5775,43663,190230,1441525,3,3
10,2015,HIDR400,HIDR400,20461,139329,190230,1441525,11,10
10,2015,LEFL20,LEFL20,58578,489978,190230,1441525,31,34
10,2015,METO25,METO25,35110,239025,190230,1441525,18,17
10,2015,METO252,METO252,7279,45185,190230,1441525,4,3
10,2016,ADAL40,ADAL40,22331,194060,200930,1528831,11,13
10,2016,ETAN50,ETAN50,18546,157708,200930,1528831,9,10
10,2016,GOLI50,GOLI50,7003,56779,200930,1528831,3,4
10,2016,HIDR400,HIDR400,20790,143902,200930,1528831,10,9
10,2016,LEFL20,LEFL20,59761,501685,200930,1528831,30,33
10,2016,METO25,METO25,39176,265721,200930,1528831,19,17
10,2016,METO252,METO252,5702,30843,200930,1528831,3,2
10,2017,ADAL40,ADAL40,23278,201251,218983,1698722,11,12
10,2017,ETAN50,ETAN50,19492,168277,218983,1698722,9,10
10,2017,GOLI50,GOLI50,8476,67115,218983,1698722,4,4
10,2017,HIDR400,HIDR400,22249,156953,218983,1698722,10,9
10,2017,LEFL20,LEFL20,63446,551920,218983,1698722,29,32
10,2017,METO25,METO25,42888,300504,218983,1698722,20,18
10,2017,METO252,METO252,6396,39988,218983,1698722,3,2
10,2018,ADAL40,ADAL40,24734,210687,230500,1762689,11,12
10,2018,ETAN50,ETAN50,18863,163106,230500,1762689,8,9
10,2018,GOLI50,GOLI50,8234,71596,230500,1762689,4,4
10,2018,HIDR400,HIDR400,23620,171050,230500,1762689,10,10
10,2018,LEFL20,LEFL20,65211,547085,230500,1762689,28,31
10,2018,METO25,METO25,46012,314431,230500,1762689,20,18
10,2018,METO252,METO252,6762,38277,230500,1762689,3,2
10,2019,ADAL40,ADAL40,23593,116832,203935,928027,12,13
10,2019,CERT200,CERT200,6128,26608,203935,928027,3,3
10,2019,ETAN50,ETAN50,15670,77607,203935,928027,8,8
10,2019,GOLI50,GOLI50,6936,34910,203935,928027,3,4
10,2019,HIDR400,HIDR400,19352,86375,203935,928027,9,9
10,2019,LEFL20,LEFL20,58255,278381,203935,928027,29,30
10,2019,METO25,METO25,40495,177003,203935,928027,20,19
11,2008,BUDE200100,BUDE200100,6180,67646,203064,1123759,3,6
11,2008,FORM12,FORM12,11729,79052,203064,1123759,6,7
11,2008,FORM12400,FORM12400,56992,272127,203064,1123759,28,24
11,2008,FORM1240060,FORM1240060,63639,382583,203064,1123759,31,34
11,2008,FORM6200,FORM6200,6137,24312,203064,1123759,3,2
11,2008,FORM620060,FORM620060,18868,88622,203064,1123759,9,8
11,2008,SALB100200,SALB100200,20141,126829,203064,1123759,10,11
11,2009,BUDE200,BUDE200,5763,34925,228824,1346305,3,3
11,2009,FORM12,FORM12,9327,59706,228824,1346305,4,4
11,2009,FORM12400,FORM12400,74573,430617,228824,1346305,33,32
11,2009,FORM1240060,FORM1240060,69121,425345,228824,1346305,30,32
11,2009,FORM6200,FORM6200,11023,47845,228824,1346305,5,4
11,2009,FORM620060,FORM620060,15401,69876,228824,1346305,7,5
11,2009,SALB100200,SALB100200,22674,152110,228824,1346305,10,11
11,2010,BUDE200,BUDE200,7336,36140,258981,1451671,3,2
11,2010,FORM12,FORM12,8989,66431,258981,1451671,3,5
11,2010,FORM12400,FORM12400,57630,289125,258981,1451671,22,20
11,2010,FORM1240060,FORM1240060,109220,687484,258981,1451671,42,47
11,2010,FORM6200,FORM6200,17720,84424,258981,1451671,7,6
11,2010,FORM620060,FORM620060,10933,51527,258981,1451671,4,4
11,2010,SALB100200,SALB100200,24888,122383,258981,1451671,10,8
11,2011,BUDE200,BUDE200,8299,41303,253202,1571381,3,3
11,2011,FORM12,FORM12,7626,52869,253202,1571381,3,3
11,2011,FORM12400,FORM12400,44872,266669,253202,1571381,18,17
11,2011,FORM1240060,FORM1240060,121240,840497,253202,1571381,48,53
11,2011,FORM6200,FORM6200,16879,82971,253202,1571381,7,5
11,2011,FORM620060,FORM620060,12822,64318,253202,1571381,5,4
11,2011,SALB100200,SALB100200,24346,131174,253202,1571381,10,8
11,2012,BUDE200,BUDE200,11216,64001,263695,1670946,4,4
11,2012,FORM12,FORM12,6328,48631,263695,1670946,2,3
11,2012,FORM12400,FORM12400,49568,296749,263695,1670946,19,18
11,2012,FORM1240060,FORM1240060,125719,920844,263695,1670946,48,55
11,2012,FORM6200,FORM6200,13919,51144,263695,1670946,5,3
11,2012,FORM620060,FORM620060,18206,95866,263695,1670946,7,6
11,2012,SALB100200,SALB100200,25834,143824,263695,1670946,10,9
11,2013,BUDE200,BUDE200,11617,74639,270724,1746952,4,4
11,2013,FORM12,FORM12,5692,42531,270724,1746952,2,2
11,2013,FORM12400,FORM12400,57834,330286,270724,1746952,21,19
11,2013,FORM1240060,FORM1240060,132735,971667,270724,1746952,49,56
11,2013,FORM6200,FORM6200,10246,39638,270724,1746952,4,2
11,2013,FORM620060,FORM620060,19833,113946,270724,1746952,7,7
11,2013,SALB100200,SALB100200,23398,131965,270724,1746952,9,8
11,2014,BUDE200,BUDE200,10999,72425,257597,1641433,4,4
11,2014,FORM12,FORM12,4811,36622,257597,1641433,2,2
11,2014,FORM12400,FORM12400,62493,378122,257597,1641433,24,23
11,2014,FORM1240060,FORM1240060,135139,972083,257597,1641433,52,59
11,2014,FORM6200,FORM6200,9477,35263,257597,1641433,4,2
11,2014,FORM620060,FORM620060,18921,109911,257597,1641433,7,7
11,2014,SALB100200,SALB100200,9185,9407,257597,1641433,4,1
11,2015,BUDE200,BUDE200,10134,65564,256934,1615263,4,4
11,2015,BUDE400,BUDE400,4752,24959,256934,1615263,2,2
11,2015,FORM12,FORM12,4807,33990,256934,1615263,2,2
11,2015,FORM12400,FORM12400,67259,386159,256934,1615263,26,24
11,2015,FORM1240060,FORM1240060,137430,952104,256934,1615263,53,59
11,2015,FORM6200,FORM6200,11623,46564,256934,1615263,5,3
11,2015,FORM620060,FORM620060,20416,104269,256934,1615263,8,6
11,2016,BUDE200,BUDE200,9054,56704,252693,1551531,4,4
11,2016,BUDE400,BUDE400,4516,26464,252693,1551531,2,2
11,2016,FORM12,FORM12,4031,27285,252693,1551531,2,2
11,2016,FORM12400,FORM12400,63400,350741,252693,1551531,25,23
11,2016,FORM1240060,FORM1240060,139467,934366,252693,1551531,55,60
11,2016,FORM6200,FORM6200,10909,50214,252693,1551531,4,3
11,2016,FORM620060,FORM620060,20988,104480,252693,1551531,8,7
11,2017,BUDE200,BUDE200,8418,54365,262132,1631035,3,3
11,2017,BUDE400,BUDE400,4462,28734,262132,1631035,2,2
11,2017,FORM12,FORM12,3245,23701,262132,1631035,1,1
11,2017,FORM12400,FORM12400,77072,496194,262132,1631035,29,30
11,2017,FORM1240060,FORM1240060,137041,864076,262132,1631035,52,53
11,2017,FORM6200,FORM6200,13592,68197,262132,1631035,5,4
11,2017,FORM620060,FORM620060,18026,94856,262132,1631035,7,6
11,2018,BUDE200,BUDE200,7779,47290,257165,1553251,3,3
11,2018,BUDE400,BUDE400,4379,27619,257165,1553251,2,2
11,2018,FORM12,FORM12,2936,22320,257165,1553251,1,1
11,2018,FORM12400,FORM12400,68246,412328,257165,1553251,27,27
11,2018,FORM1240060,FORM1240060,146425,912687,257165,1553251,57,59
11,2018,FORM6200,FORM6200,8823,49832,257165,1553251,3,3
11,2018,FORM620060,FORM620060,18391,80593,257165,1553251,7,5
11,2019,BUDE200,BUDE200,6202,24618,211529,850446,3,3
11,2019,BUDE400,BUDE400,3406,12302,211529,850446,2,1
11,2019,FORM12,FORM12,2397,10629,211529,850446,1,1
11,2019,FORM12400,FORM12400,52572,206113,211529,850446,25,24
11,2019,FORM1240060,FORM1240060,127013,535349,211529,850446,60,63
11,2019,FORM6200,FORM6200,6129,18589,211529,850446,3,2
11,2019,FORM620060,FORM620060,13699,42585,211529,850446,6,5
12,2016,RISP1,RISP1,485,1508,1001,2991,48,50
12,2016,RISP1030,RISP1030,85,144,1001,2991,8,5
12,2016,RISP2,RISP2,383,1212,1001,2991,38,41
12,2016,RISP3,RISP3,48,127,1001,2991,5,4
12,2017,RISP1,RISP1,1583,7619,3972,18327,40,42
12,2017,RISP1030,RISP1030,928,3572,3972,18327,23,19
12,2017,RISP2,RISP2,1274,6434,3972,18327,32,35
12,2017,RISP3,RISP3,187,702,3972,18327,5,4
12,2018,RISP1,RISP1,2764,14620,7666,37994,36,38
12,2018,RISP1030,RISP1030,2360,10618,7666,37994,31,28
12,2018,RISP2,RISP2,2098,10698,7666,37994,27,28
12,2018,RISP3,RISP3,444,2058,7666,37994,6,5
12,2019,RISP1,RISP1,2777,10208,7998,27153,35,38
12,2019,RISP1030,RISP1030,2636,7633,7998,27153,33,28
12,2019,RISP2,RISP2,2106,7680,7998,27153,26,28
12,2019,RISP3,RISP3,479,1632,7998,27153,6,6
13,2008,SOMA12,SOMA12,1,1,2,2,50,50
13,2008,SOMA4,SOMA4,1,1,2,2,50,50
14,2008,AZAT50,AZAT50,1249,7600,1617,9626,77,79
14,2008,CICLOSP100,CICLOSP100,106,701,1617,9626,7,7
14,2008,CICLOSP10050,CICLOSP10050,17,111,1617,9626,1,1
14,2008,CICLOSP25,CICLOSP25,24,158,1617,9626,1,2
14,2008,CICLOSP50,CICLOSP50,135,797,1617,9626,8,8
14,2008,IMUN05,IMUN05,4,12,1617,9626,0,0
14,2008,IMUN50,IMUN50,75,231,1617,9626,5,2
14,2009,AZAT50,AZAT50,1354,9127,1737,11349,78,80
14,2009,CICLOSP100,CICLOSP100,101,666,1737,11349,6,6
14,2009,CICLOSP10050,CICLOSP10050,17,117,1737,11349,1,1
14,2009,CICLOSP25,CICLOSP25,22,174,1737,11349,1,2
14,2009,CICLOSP50,CICLOSP50,144,983,1737,11349,8,9
14,2009,IMUN05,IMUN05,2,2,1737,11349,0,0
14,2009,IMUN25,IMUN25,2,2,1737,11349,0,0
14,2009,IMUN50,IMUN50,94,277,1737,11349,5,2
14,2010,AZAT50,AZAT50,1575,9827,2126,12344,74,80
14,2010,CICLOSP100,CICLOSP100,93,598,2126,12344,4,5
14,2010,CICLOSP10050,CICLOSP10050,17,74,2126,12344,1,1
14,2010,CICLOSP25,CICLOSP25,18,105,2126,12344,1,1
14,2010,CICLOSP50,CICLOSP50,148,969,2126,12344,7,8
14,2010,IMUN50,IMUN50,95,312,2126,12344,4,3
14,2010,METO25,METO25,146,407,2126,12344,7,3
14,2011,AZAT50,AZAT50,1730,11437,2672,16143,65,71
14,2011,CICLOSP100,CICLOSP100,111,654,2672,16143,4,4
14,2011,CICLOSP50,CICLOSP50,153,993,2672,16143,6,6
14,2011,HIDR400,HIDR400,125,520,2672,16143,5,3
14,2011,IMUN50,IMUN50,128,442,2672,16143,5,3
14,2011,METO25,METO25,333,1756,2672,16143,12,11
14,2011,METO252,METO252,39,144,2672,16143,1,1
14,2012,AZAT50,AZAT50,1692,11040,2715,16816,62,66
14,2012,CICLOSP100,CICLOSP100,97,610,2715,16816,4,4
14,2012,CICLOSP50,CICLOSP50,142,908,2715,16816,5,5
14,2012,HIDR400,HIDR400,216,1195,2715,16816,8,7
14,2012,IMUN50,IMUN50,143,581,2715,16816,5,3
14,2012,METO25,METO25,322,1997,2715,16816,12,12
14,2012,METO252,METO252,72,336,2715,16816,3,2
14,2013,AZAT50,AZAT50,1654,10580,2873,17615,58,60
14,2013,CICLOSP100,CICLOSP100,98,559,2873,17615,3,3
14,2013,CICLOSP10050,CICLOSP10050,18,92,2873,17615,1,1
14,2013,CICLOSP50,CICLOSP50,146,913,2873,17615,5,5
14,2013,HIDR400,HIDR400,251,1626,2873,17615,9,9
14,2013,IMUN50,IMUN50,212,893,2873,17615,7,5
14,2013,METO25,METO25,375,2285,2873,17615,13,13
14,2013,METO252,METO252,98,563,2873,17615,3,3
14,2014,AZAT50,AZAT50,1640,11006,2987,18723,55,59
14,2014,CICLOSP100,CICLOSP100,107,647,2987,18723,4,3
14,2014,CICLOSP50,CICLOSP50,139,742,2987,18723,5,4
14,2014,HIDR400,HIDR400,260,1855,2987,18723,9,10
14,2014,IMUN50,IMUN50,246,987,2987,18723,8,5
14,2014,METO25,METO25,427,2662,2987,18723,14,14
14,2014,METO252,METO252,125,645,2987,18723,4,3
14,2015,AZAT50,AZAT50,1545,10682,3042,19507,51,55
14,2015,CICLOSP100,CICLOSP100,125,779,3042,19507,4,4
14,2015,CICLOSP50,CICLOSP50,132,724,3042,19507,4,4
14,2015,HIDR400,HIDR400,266,2048,3042,19507,9,10
14,2015,IMUN50,IMUN50,310,1365,3042,19507,10,7
14,2015,METO25,METO25,491,2965,3042,19507,16,15
14,2015,METO252,METO252,127,676,3042,19507,4,3
14,2016,AZAT50,AZAT50,1558,10293,3116,19326,50,53
14,2016,CICLOSP100,CICLOSP100,119,704,3116,19326,4,4
14,2016,CICLOSP50,CICLOSP50,139,814,3116,19326,4,4
14,2016,HIDR400,HIDR400,332,2346,3116,19326,11,12
14,2016,IMUN50,IMUN50,318,1419,3116,19326,10,7
14,2016,METO25,METO25,486,2958,3116,19326,16,15
14,2016,METO252,METO252,106,489,3116,19326,3,3
14,2017,AZAT50,AZAT50,1516,10307,3236,20528,47,50
14,2017,CICLOSP100,CICLOSP100,123,750,3236,20528,4,4
14,2017,CICLOSP50,CICLOSP50,148,855,3236,20528,5,4
14,2017,HIDR400,HIDR400,381,2784,3236,20528,12,14
14,2017,IMUN50,IMUN50,327,1528,3236,20528,10,7
14,2017,METO25,METO25,549,3304,3236,20528,17,16
14,2017,METO252,METO252,131,725,3236,20528,4,4
14,2018,AZAT50,AZAT50,1548,9977,3373,20271,46,49
14,2018,CICLOSP100,CICLOSP100,111,693,3373,20271,3,3
14,2018,CICLOSP50,CICLOSP50,138,770,3373,20271,4,4
14,2018,HIDR400,HIDR400,446,3216,3373,20271,13,16
14,2018,IMUN50,IMUN50,360,1582,3373,20271,11,8
14,2018,METO25,METO25,571,3016,3373,20271,17,15
14,2018,METO252,METO252,151,783,3373,20271,4,4
14,2019,AZAT50,AZAT50,1113,4454,2519,9568,44,47
14,2019,CICLOSP100,CICLOSP100,77,269,2519,9568,3,3
14,2019,CICLOSP50,CICLOSP50,101,355,2519,9568,4,4
14,2019,HIDR400,HIDR400,377,1698,2519,9568,15,18
14,2019,IMUN50,IMUN50,254,769,2519,9568,10,8
14,2019,METO25,METO25,430,1498,2519,9568,17,16
14,2019,METO252,METO252,127,406,2519,9568,5,4
15,2008,BROM25,BROM25,4,4,3441,28878,0,0
15,2008,CABE05,CABE05,2,4,3441,28878,0,0
15,2008,CALC025,CALC025,1,2,3441,28878,0,0
15,2008,CICLOSP50,CICLOSP50,1,1,3441,28878,0,0
15,2008,DESM0125,DESM0125,3426,28853,3441,28878,100,100
15,2008,LEUP375,LEUP375,1,1,3441,28878,0,0
15,2008,LEVO25,LEVO25,1,1,3441,28878,0,0
15,2008,RISP1,RISP1,1,3,3441,28878,0,0
15,2008,SEVE800,SEVE800,1,1,3441,28878,0,0
15,2008,SOMA4,SOMA4,3,8,3441,28878,0,0
15,2009,DESM0125,DESM0125,3578,32119,3578,32119,100,100
15,2010,ALFA4000,ALFA4000,1,1,3752,31145,0,0
15,2010,ATOR10,ATOR10,5,5,3752,31145,0,0
15,2010,CABE05,CABE05,2,2,3752,31145,0,0
15,2010,CIPR100,CIPR100,2,2,3752,31145,0,0
15,2010,DESM0125,DESM0125,3687,31062,3752,31145,98,100
15,2010,FLUD01,FLUD01,1,1,3752,31145,0,0
15,2010,ISOT20,ISOT20,1,1,3752,31145,0,0
15,2010,OCTR10,OCTR10,1,1,3752,31145,0,0
15,2010,SOMA12,SOMA12,3,3,3752,31145,0,0
15,2010,SOMA4,SOMA4,36,52,3752,31145,1,0
15,2010,,,13,15,3752,31145,0,0
15,2011,DESM0125,DESM0125,3913,33022,3913,33022,100,100
15,2012,DESM0125,DESM0125,4089,33926,4089,33926,100,100
15,2013,DESM0125,DESM0125,4224,32775,4224,32775,100,100
15,2014,DESM0125,DESM0125,4424,34821,4424,34821,100,100
15,2015,DESM0125,DESM0125,4654,37272,4654,37272,100,100
15,2016,DESM0125,DESM0125,4796,38393,4796,38393,100,100
15,2017,DESM0125,DESM0125,4928,36837,4928,36837,100,100
15,2018,DESM0125,DESM0125,5104,37128,5104,37128,100,100
15,2019,DESM0125,DESM0125,4847,21807,4847,21807,100,100
16,2008,ATOR10,ATOR10,71155,454382,405711,2349278,18,19
16,2008,ATOR20,ATOR20,92125,573321,405711,2349278,23,24
16,2008,BEZA200,BEZA200,11178,54476,405711,2349278,3,2
16,2008,CIPR100,CIPR100,19667,110071,405711,2349278,5,5
16,2008,SINV10,SINV10,44594,243529,405711,2349278,11,10
16,2008,SINV20,SINV20,94210,536861,405711,2349278,23,23
16,2008,SINV40,SINV40,34078,183320,405711,2349278,8,8
16,2009,ATOR10,ATOR10,79791,521471,460630,2795267,17,19
16,2009,ATOR20,ATOR20,126741,844504,460630,2795267,28,30
16,2009,BEZA200,BEZA200,13331,74780,460630,2795267,3,3
16,2009,CIPR100,CIPR100,27005,156748,460630,2795267,6,6
16,2009,SINV10,SINV10,43697,231227,460630,2795267,9,8
16,2009,SINV20,SINV20,100096,584083,460630,2795267,22,21
16,2009,SINV40,SINV40,30400,163199,460630,2795267,7,6
16,2010,ATOR10,ATOR10,81433,489264,427120,2206196,19,22
16,2010,ATOR20,ATOR20,158000,1013237,427120,2206196,37,46
16,2010,BEZA200,BEZA200,12843,73643,427120,2206196,3,3
16,2010,CIPR100,CIPR100,33350,195790,427120,2206196,8,9
16,2010,SINV10,SINV10,17505,36689,427120,2206196,4,2
16,2010,SINV20,SINV20,62235,136601,427120,2206196,15,6
16,2010,SINV40,SINV40,16023,30349,427120,2206196,4,1
16,2011,ATOR10,ATOR10,73739,468231,334725,2075105,22,23
16,2011,ATOR20,ATOR20,156572,1042842,334725,2075105,47,50
16,2011,ATOR40,ATOR40,12545,56409,334725,2075105,4,3
16,2011,BEZA200,BEZA200,9970,50487,334725,2075105,3,2
16,2011,BEZA400,BEZA400,12297,66043,334725,2075105,4,3
16,2011,CIPR100,CIPR100,39924,237359,334725,2075105,12,11
16,2011,FENO200,FENO200,9056,53703,334725,2075105,3,3
16,2012,ATOR10,ATOR10,65706,438229,339689,2241541,19,20
16,2012,ATOR20,ATOR20,152392,1094850,339689,2241541,45,49
16,2012,ATOR40,ATOR40,21405,110652,339689,2241541,6,5
16,2012,BEZA200,BEZA200,10487,61816,339689,2241541,3,3
16,2012,BEZA400,BEZA400,12267,70229,339689,2241541,4,3
16,2012,CIPR100,CIPR100,47193,280466,339689,2241541,14,13
16,2012,FENO200,FENO200,10985,70137,339689,2241541,3,3
16,2013,ATOR10,ATOR10,62269,414815,360899,2368980,17,18
16,2013,ATOR20,ATOR20,155965,1101194,360899,2368980,43,46
16,2013,ATOR40,ATOR40,32987,190253,360899,2368980,9,8
16,2013,BEZA200,BEZA200,11117,64950,360899,2368980,3,3
